year	year_id	division_id	team_id	team_name	jersey_number	player_name	class_year	gp	gs	goals	assists	points	sh_att	fouls	red_cards	yellow_cards	gc	goal_app	ggs	goalie_min_played	ga	gaa	saves	save_pct	shutouts	g_wins	g_loss	d_saves	corners	ps	psa	gwg
2019	14060	3	759	Webster	-	TEAM	-	-	-	""	""	0	""	""	82	""	""	""	1	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	759	Webster	-	Totals	-	-	-	41	29	111	365	169	212	1	18	""	""	""	1850:25	13	0.632	114	0.898	15	""	""	2	6	6	106	14
2019	14060	3	759	Webster	-	Opponent Totals	-	-	-	13	5	31	231	117	220	5	24	""	""	""	1670:25	36	1.940	115	0.762	3	""	""	1	3	3	46	4
2019	14060	3	761	Wells	-	TEAM	-	-	-	1	""	2	""	1	114	""	1	""	2	""	""	0	""	2	1.000	""	""	""	""	0	0	""	""
2019	14060	3	761	Wells	-	Totals	-	-	-	37	26	100	208	113	203	1	18	""	""	""	1576:21	38	2.170	95	0.714	1	""	""	""	4	5	66	4
2019	14060	3	761	Wells	-	Opponent Totals	-	-	-	38	24	100	300	133	201	1	17	""	""	""	1576:21	37	2.112	76	0.673	4	""	""	1	4	7	102	13
2019	14060	3	762	Wentworth	-	TEAM	-	-	-	""	""	0	""	""	270	""	""	""	1	""	""	0	""	1	1.000	""	""	""	""	0	0	""	""
2019	14060	3	762	Wentworth	-	Totals	-	-	-	22	17	61	219	102	280	""	11	""	""	""	1657:17	39	2.118	120	0.755	5	""	""	""	1	2	74	6
2019	14060	3	762	Wentworth	-	Opponent Totals	-	-	-	39	33	111	331	159	240	1	16	""	""	""	1657:17	22	1.195	79	0.782	4	""	""	1	2	4	98	11
2019	14060	3	763	Wesley	-	TEAM	-	-	-	1	""	2	""	1	285	""	""	""	1	""	""	0	""	1	1.000	""	""	""	""	0	0	""	1
2019	14060	3	763	Wesley	-	Totals	-	-	-	44	26	114	354	176	295	4	39	""	""	""	1993:28	26	1.174	75	0.743	9	""	""	""	4	6	103	16
2019	14060	3	763	Wesley	-	Opponent Totals	-	-	-	26	17	69	225	99	317	3	36	""	""	""	1993:28	44	1.986	132	0.750	2	""	""	1	5	6	68	5
2019	14060	3	764	Wesleyan (CT)	-	TEAM	-	-	-	""	""	0	""	""	182	""	""	""	2	""	""	0	""	2	1.000	""	""	""	""	0	0	""	""
2019	14060	3	764	Wesleyan (CT)	-	Totals	-	-	-	8	3	19	193	73	191	""	13	""	""	""	1392:06	18	1.164	76	0.809	3	""	""	1	0	0	67	4
2019	14060	3	764	Wesleyan (CT)	-	Opponent Totals	-	-	-	18	14	50	212	93	164	""	11	""	""	""	1392:06	8	0.517	64	0.889	9	""	""	1	2	2	67	11
2019	14060	3	770	Western Conn. St.	-	TEAM	-	-	-	1	""	2	""	1	282	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	770	Western Conn. St.	-	Totals	-	-	-	66	49	181	483	236	292	1	28	""	""	""	2248:29	29	1.161	114	0.797	5	""	""	""	3	3	133	17
2019	14060	3	770	Western Conn. St.	-	Opponent Totals	-	-	-	29	20	78	282	143	264	""	27	""	""	""	2248:29	66	2.642	168	0.718	2	""	""	2	1	2	90	4
2019	14060	3	775	Western New Eng.	-	TEAM	-	-	-	2	""	4	""	2	197	""	""	""	2	""	""	0	""	""	""	""	""	""	""	0	0	""	1
2019	14060	3	775	Western New Eng.	-	Totals	-	-	-	48	37	133	361	179	198	1	15	""	""	""	1848:49	19	0.925	62	0.765	9	""	""	""	3	3	100	11
2019	14060	3	775	Western New Eng.	-	Opponent Totals	-	-	-	19	17	55	191	81	182	""	14	""	""	""	1848:49	48	2.337	131	0.732	3	""	""	""	1	1	81	7
2019	14060	3	777	Westfield St.	-	TEAM	-	-	-	""	""	0	""	""	194	1	""	""	1	""	""	0	""	1	1.000	""	""	""	""	0	0	""	""
2019	14060	3	777	Westfield St.	-	Totals	-	-	-	14	13	41	252	107	196	3	16	""	""	""	1474:37	18	1.099	92	0.836	5	""	""	""	1	1	77	5
2019	14060	3	777	Westfield St.	-	Opponent Totals	-	-	-	18	13	49	223	110	224	1	15	""	""	""	1474:37	14	0.854	93	0.869	7	""	""	1	1	1	48	5
2019	14060	3	1450	Westminster (MO)	-	TEAM	-	-	-	""	""	0	""	""	163	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	1450	Westminster (MO)	-	Totals	-	-	-	29	19	77	215	105	216	""	31	""	""	""	1593:38	44	2.485	85	0.659	4	""	""	2	3	4	85	5
2019	14060	3	1450	Westminster (MO)	-	Opponent Totals	-	-	-	44	33	121	251	131	233	3	33	""	""	""	1593:38	29	1.638	74	0.718	7	""	""	3	3	4	91	11
2019	14060	3	1451	Westminster (PA)	-	TEAM	-	-	-	2	""	4	3	3	200	""	1	""	4	""	""	0	""	4	1.000	""	""	""	""	0	0	""	1
2019	14060	3	1451	Westminster (PA)	-	Totals	-	-	-	55	33	143	334	178	240	2	22	""	""	""	1717:34	22	1.153	83	0.790	10	""	""	""	3	3	83	14
2019	14060	3	1451	Westminster (PA)	-	Opponent Totals	-	-	-	22	14	58	217	102	190	2	24	""	""	""	1627:34	47	2.599	109	0.699	1	""	""	""	2	2	79	6
2019	14060	3	778	Wheaton (IL)	-	TEAM	-	-	-	""	""	0	""	""	175	""	""	""	2	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	778	Wheaton (IL)	-	Totals	-	-	-	25	23	73	252	89	197	3	16	""	""	""	1670:51	19	1.023	69	0.784	9	""	""	""	0	0	76	10
2019	14060	3	778	Wheaton (IL)	-	Opponent Totals	-	-	-	19	18	56	202	88	210	""	20	""	""	""	1670:51	25	1.347	64	0.719	5	""	""	""	0	0	67	7
2019	14060	3	779	Wheaton (MA)	-	TEAM	-	-	-	""	""	0	""	""	271	""	""	""	1	""	""	0	""	2	1.000	""	""	""	""	0	0	""	""
2019	14060	3	779	Wheaton (MA)	-	Totals	-	-	-	29	18	76	253	109	271	""	21	""	""	""	1842:02	24	1.173	85	0.780	6	""	""	""	6	7	82	9
2019	14060	3	779	Wheaton (MA)	-	Opponent Totals	-	-	-	24	18	66	288	109	261	1	23	""	""	""	1842:02	29	1.417	81	0.736	7	""	""	""	1	1	89	10
2019	14060	3	780	Whitman	-	TEAM	-	-	-	""	""	0	""	""	208	""	""	""	4	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	780	Whitman	-	Totals	-	-	-	34	23	91	272	134	227	""	17	""	""	""	1668:10	15	0.809	53	0.779	7	""	""	""	2	3	111	10
2019	14060	3	780	Whitman	-	Opponent Totals	-	-	-	13	9	35	147	61	210	1	20	""	""	""	1488:10	32	1.935	92	0.742	4	""	""	1	0	0	62	5
2019	14060	3	781	Whittier	-	TEAM	-	-	-	1	""	2	""	1	89	""	1	""	1	""	""	0	""	1	1.000	""	""	""	""	0	0	""	""
2019	14060	3	781	Whittier	-	Totals	-	-	-	21	14	56	274	115	203	""	15	""	""	""	1471:57	26	1.590	83	0.761	1	""	""	""	2	2	75	4
2019	14060	3	781	Whittier	-	Opponent Totals	-	-	-	26	14	66	213	102	154	""	14	""	""	""	1411:17	20	1.275	87	0.813	6	""	""	""	5	6	78	7
2019	14060	3	1454	Whitworth	-	TEAM	-	-	-	1	""	2	""	1	222	""	2	""	2	""	""	0	""	1	1.000	""	""	""	""	0	0	""	1
2019	14060	3	1454	Whitworth	-	Totals	-	-	-	23	14	60	279	122	248	""	26	""	""	""	1881:29	30	1.435	93	0.756	4	""	""	2	3	3	97	5
2019	14060	3	1454	Whitworth	-	Opponent Totals	-	-	-	28	17	73	242	110	202	2	24	""	""	""	1591:29	18	1.018	87	0.829	5	""	""	""	2	2	76	10
2019	14060	3	783	Widener	-	TEAM	-	-	-	""	""	0	""	""	191	""	1	""	2	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	783	Widener	-	Totals	-	-	-	24	16	64	263	114	227	2	30	""	""	""	1664:00	34	1.839	83	0.709	5	""	""	""	0	2	94	7
2019	14060	3	783	Widener	-	Opponent Totals	-	-	-	34	26	94	240	117	195	""	20	""	""	""	1664:00	24	1.298	90	0.789	6	""	""	""	3	4	74	10
2019	14060	3	784	Wilkes	-	TEAM	-	-	-	""	""	0	""	""	184	""	""	""	5	""	""	0	""	4	1.000	""	""	""	1	0	0	""	""
2019	14060	3	784	Wilkes	-	Totals	-	-	-	28	23	79	247	102	204	2	18	""	""	""	1647:59	33	1.802	63	0.656	4	""	""	1	2	2	110	8
2019	14060	3	784	Wilkes	-	Opponent Totals	-	-	-	33	22	88	210	96	245	1	27	""	""	""	1647:59	28	1.529	73	0.723	2	""	""	2	1	1	84	9
2019	14060	3	785	Willamette	-	TEAM	-	-	-	1	""	2	""	1	180	""	1	""	2	""	""	0	""	2	1.000	""	""	""	""	0	0	""	1
2019	14060	3	785	Willamette	-	Totals	-	-	-	35	32	102	297	135	338	3	46	""	""	""	1816:19	19	0.941	80	0.808	6	""	""	""	1	1	117	11
2019	14060	3	785	Willamette	-	Opponent Totals	-	-	-	16	8	40	216	87	218	2	34	""	""	""	1636:19	30	1.650	91	0.752	2	""	""	""	4	5	68	3
2019	14060	3	17094	William Peace	-	TEAM	-	-	-	""	""	0	""	""	186	""	3	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	17094	William Peace	-	Totals	-	-	-	31	22	84	284	122	196	1	35	""	""	""	1721:04	21	1.098	83	0.798	5	""	""	1	0	0	68	7
2019	14060	3	17094	William Peace	-	Opponent Totals	-	-	-	21	13	55	240	105	180	1	23	""	""	""	1721:04	31	1.621	90	0.744	4	""	""	1	3	3	79	5
2019	14060	3	789	Williams	-	TEAM	-	-	-	""	""	0	""	""	204	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	789	Williams	-	Totals	-	-	-	26	19	71	291	137	248	""	14	""	""	""	1793:22	14	0.703	51	0.785	10	""	""	""	0	0	99	9
2019	14060	3	789	Williams	-	Opponent Totals	-	-	-	14	12	40	202	65	187	""	13	""	""	""	1793:22	26	1.305	111	0.810	6	""	""	""	0	2	68	6
2019	14060	3	1461	Wilmington (OH)	-	TEAM	-	-	-	""	""	0	""	""	170	""	1	""	2	""	""	0	""	2	1.000	""	""	""	""	0	0	""	""
2019	14060	3	1461	Wilmington (OH)	-	Totals	-	-	-	37	24	98	221	108	196	2	27	""	""	""	1455:43	29	1.793	70	0.707	5	""	""	""	6	7	71	9
2019	14060	3	1461	Wilmington (OH)	-	Opponent Totals	-	-	-	29	22	80	245	99	219	4	33	""	""	""	1455:43	37	2.288	71	0.657	3	""	""	""	2	4	98	8
2019	14060	3	12973	Wilson	-	TEAM	-	-	-	""	""	0	""	""	187	""	1	""	1	""	""	0	""	1	1.000	""	""	""	""	0	0	""	""
2019	14060	3	12973	Wilson	-	Totals	-	-	-	20	13	53	230	106	232	3	26	""	""	""	1623:57	29	1.607	95	0.766	4	""	""	""	2	2	94	2
2019	14060	3	12973	Wilson	-	Opponent Totals	-	-	-	29	21	79	286	124	244	2	25	""	""	""	1623:57	20	1.108	86	0.811	6	""	""	1	2	3	103	10
2019	14060	3	8911	Wis. Lutheran	-	TEAM	-	-	-	""	""	0	""	""	215	""	1	""	2	""	""	0	""	2	1.000	""	""	""	""	0	0	""	""
2019	14060	3	8911	Wis. Lutheran	-	Totals	-	-	-	40	26	106	240	114	227	""	20	""	""	""	1628:29	43	2.376	120	0.736	3	""	""	""	2	2	85	7
2019	14060	3	8911	Wis. Lutheran	-	Opponent Totals	-	-	-	43	39	125	361	163	234	5	25	""	""	""	1628:29	40	2.211	74	0.649	4	""	""	""	3	4	117	11
2019	14060	3	800	Wis.-Platteville	-	TEAM	-	-	-	1	1	3	""	1	145	""	2	""	1	""	""	0	""	""	""	""	""	""	""	0	0	""	1
2019	14060	3	800	Wis.-Platteville	-	Totals	-	-	-	39	23	101	252	127	159	1	24	""	""	""	1776:14	16	0.811	84	0.840	10	""	""	""	2	2	101	13
2019	14060	3	800	Wis.-Platteville	-	Opponent Totals	-	-	-	16	15	47	206	95	160	1	17	""	""	""	1776:14	39	1.976	92	0.702	5	""	""	""	1	2	61	3
2019	14060	3	804	Wis.-Superior	-	TEAM	-	-	-	""	1	1	""	1	229	""	""	""	3	""	""	0	""	1	1.000	""	""	""	""	0	0	""	""
2019	14060	3	804	Wis.-Superior	-	Totals	-	-	-	69	68	206	499	233	252	2	31	""	""	""	2050:30	28	1.229	76	0.731	5	""	""	1	3	4	149	19
2019	14060	3	804	Wis.-Superior	-	Opponent Totals	-	-	-	28	24	80	220	104	225	1	35	""	""	""	2095:30	69	2.963	164	0.704	3	""	""	""	1	2	94	3
2019	14060	3	805	Wis.-Whitewater	-	TEAM	-	-	-	""	""	0	""	""	205	""	2	""	4	""	""	0	""	1	1.000	""	""	""	""	0	0	""	""
2019	14060	3	805	Wis.-Whitewater	-	Totals	-	-	-	44	31	119	315	143	223	3	25	""	""	""	1739:35	22	1.138	69	0.758	8	""	""	""	4	5	110	13
2019	14060	3	805	Wis.-Whitewater	-	Opponent Totals	-	-	-	22	17	61	199	91	202	""	29	""	""	""	1739:35	44	2.276	99	0.692	3	""	""	""	2	2	72	5
2019	14060	3	806	Wittenberg	-	TEAM	-	-	-	1	""	2	1	2	104	""	""	""	1	""	""	0	""	1	1.000	""	""	""	1	0	0	""	""
2019	14060	3	806	Wittenberg	-	Totals	-	-	-	25	7	57	198	89	188	2	20	""	""	""	1675:44	34	1.826	85	0.714	3	""	""	1	3	3	65	7
2019	14060	3	806	Wittenberg	-	Opponent Totals	-	-	-	34	22	90	272	119	198	1	29	""	""	""	1675:44	25	1.343	64	0.719	6	""	""	""	1	1	116	10
2019	14060	3	787	Wm. Paterson	-	TEAM	-	-	-	""	""	0	""	""	188	""	3	""	2	""	""	0	""	2	1.000	""	""	""	""	0	0	""	""
2019	14060	3	787	Wm. Paterson	-	Totals	-	-	-	47	32	126	359	177	277	1	28	""	""	""	2112:50	36	1.533	85	0.702	5	""	""	""	4	4	137	14
2019	14060	3	787	Wm. Paterson	-	Opponent Totals	-	-	-	36	23	95	240	121	368	3	43	""	""	""	2112:50	47	2.002	130	0.734	2	""	""	""	4	4	93	8
2019	14060	3	807	Wooster	-	TEAM	-	-	-	1	""	2	""	1	209	""	""	""	1	""	""	0	""	1	1.000	""	""	""	""	0	0	""	""
2019	14060	3	807	Wooster	-	Totals	-	-	-	25	13	63	234	92	218	1	25	""	""	""	1590:00	18	1.019	48	0.727	5	""	""	""	3	3	86	8
2019	14060	3	807	Wooster	-	Opponent Totals	-	-	-	18	13	49	162	66	173	1	11	""	""	""	1590:00	25	1.415	65	0.722	3	""	""	1	1	2	91	6
2019	14060	3	809	Worcester St.	-	TEAM	-	-	-	""	""	0	""	""	294	""	""	""	1	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	809	Worcester St.	-	Totals	-	-	-	20	13	53	209	87	306	2	29	""	""	""	1775:32	25	1.267	110	0.815	4	""	""	""	3	3	80	5
2019	14060	3	809	Worcester St.	-	Opponent Totals	-	-	-	25	18	68	293	135	288	2	15	""	""	""	1775:32	20	1.014	67	0.770	6	""	""	""	3	3	79	9
2019	14060	3	814	Yeshiva	-	TEAM	-	-	-	""	""	0	""	""	165	""	""	""	1	""	""	0	""	1	1.000	""	""	""	""	0	0	""	""
2019	14060	3	814	Yeshiva	-	Totals	-	-	-	25	15	65	183	92	210	1	31	""	""	""	1378:11	32	2.090	113	0.779	1	""	""	""	3	5	40	7
2019	14060	3	814	Yeshiva	-	Opponent Totals	-	-	-	31	19	81	268	141	179	""	19	""	""	""	1288:11	22	1.537	61	0.735	5	""	""	""	4	4	78	8
2019	14060	3	2730	York (NY)	-	TEAM	-	-	-	""	""	0	""	""	99	""	""	""	2	""	""	0	""	3	1.000	""	""	""	""	0	0	""	""
2019	14060	3	2730	York (NY)	-	Totals	-	-	-	20	13	53	120	59	172	1	29	""	""	""	1460:55	77	4.744	100	0.565	1	""	""	""	2	3	33	1
2019	14060	3	2730	York (NY)	-	Opponent Totals	-	-	-	77	53	207	363	177	147	""	10	""	""	""	1460:55	20	1.232	39	0.661	3	""	""	""	4	7	110	14
2019	14060	3	815	York (PA)	-	TEAM	-	-	-	""	""	0	""	""	140	""	""	""	6	""	""	0	""	3	1.000	""	""	""	""	0	0	""	""
2019	14060	3	815	York (PA)	-	Totals	-	-	-	30	21	81	275	122	193	""	20	""	""	""	1660:00	16	0.867	73	0.820	7	""	""	2	0	0	90	10
2019	14060	3	815	York (PA)	-	Opponent Totals	-	-	-	16	12	44	200	89	196	""	24	""	""	""	1660:00	30	1.627	92	0.754	5	""	""	2	2	2	76	6
